,Landmark,Error (mm)
1436,hindlegL,0.03351580180780381
1437,hindlegL,0.03543024385113157
1438,hindlegL,
1439,hindlegL,0.026863986795895196
1440,hindlegL,0.01992532289102988
1441,hindlegL,
1442,hindlegL,0.03971329296999128
1443,hindlegL,0.039754986235496635
1444,hindlegL,
1445,hindlegL,
1446,hindlegL,0.03452631889190929
1447,hindlegL,0.03724436453087715
1448,hindlegL,0.03310706138237755
1449,hindlegL,0.044340517734861015
1450,hindlegL,0.006546076786050896
1451,hindlegL,0.024789100782429505
1452,hindlegL,0.04335801374636232
1453,hindlegL,0.8223979757174865
1454,hindlegL,0.004321669815844768
1455,hindlegL,0.025002377825013918
1456,hindlegL,0.044751584348569524
1457,hindlegL,0.029573488481022998
1458,hindlegL,0.021144405062235742
1459,hindlegL,0.028346114981945007
1460,hindlegL,0.018760665389000546
1461,hindlegL,0.035790030728428734
1462,hindlegL,0.021276684870542066
1463,hindlegL,0.03570925740981166
1464,hindlegL,0.18633066820902314
1465,hindlegL,0.590048069563953
1466,hindlegL,2.384322166173447
1467,hindlegL,0.012118120873513764
1468,hindlegL,0.062230386233703264
1469,hindlegL,0.06455621448694793
1470,hindlegL,0.03255531075128366
1471,hindlegL,0.031505742068499334
1472,hindlegL,0.01137621295780226
1473,hindlegL,0.04052969394017001
1474,hindlegL,0.03700673922616679
1475,hindlegL,0.04088542791127718
1476,hindlegL,0.035674074538542766
1477,hindlegL,0.03922968704666042
1478,hindlegL,
1479,hindlegL,0.01529360294212244
1480,hindlegL,0.20436203482541027
1481,hindlegL,
1482,hindlegL,0.022288798690153946
1483,hindlegL,0.3731315112646729
1484,hindlegL,0.020064694988349858
1485,hindlegL,0.026539616821752637
1486,hindlegL,0.15544483607495657
1487,hindlegL,0.04487743883187191
1488,hindlegL,0.01543774732643906
1489,hindlegL,0.016123184755465855
1490,hindlegL,0.03246834091412353
1491,hindlegL,0.05712915690629649
1492,hindlegL,0.053882529362050936
1493,hindlegL,0.011493131813210277
1494,hindlegL,0.06444492519934378
1495,hindlegL,0.004573629861328526
1496,hindlegL,0.019584734226650597
1497,hindlegL,0.011966016102389919
1498,hindlegL,0.0218442744573245
1499,hindlegL,0.035603564493600616
1500,hindlegL,0.10314664612783833
1501,hindlegL,0.050488801290838964
1502,hindlegL,1.2361562077498622
1503,hindlegL,0.04395534506056848
1504,hindlegL,0.036985903117651195
1505,hindlegL,0.021408699493313053
1506,hindlegL,0.018298759565598677
1507,hindlegL,0.03560915246417924
1508,hindlegL,0.06172934734435433
1509,hindlegL,0.05321547927712461
1510,hindlegL,0.04422105640022938
1511,hindlegL,0.036431304544303704
1512,hindlegL,0.036460886967750086
1513,hindlegL,0.031002181260492843
1514,hindlegL,0.011450092128482891
1515,hindlegL,
1516,hindlegL,0.017880335844958437
1517,hindlegL,0.01746004505489535
1518,hindlegL,
1519,hindlegL,0.031010951370475732
1520,hindlegL,0.0524881935876389
1521,hindlegL,0.02404959164932589
1522,hindlegL,0.048190148157319555
1523,hindlegL,0.03251146603904011
1524,hindlegL,0.039062463672378166
1525,hindlegL,0.013388297006539485
1526,hindlegL,0.02894192568704586
1527,hindlegL,0.021369727531198292
1528,hindlegL,0.0309556433188096
1529,hindlegL,0.03333983962952815
1530,hindlegL,0.026811499765061808
1531,hindlegL,0.009372748187596501
1532,hindlegL,0.04212495642950536
1533,hindlegL,0.025418240213283226
1534,hindlegL,0.023606598115877477
1535,hindlegL,0.032619503001749935
1536,hindlegL,0.10011701646324057
1537,hindlegL,0.01754275231605855
1538,hindlegL,0.025099282778266604
1539,hindlegL,0.031164894564711162
1540,hindlegL,0.04401135849326536
1541,hindlegL,0.03257279223329141
1542,hindlegL,0.04844169896089834
1543,hindlegL,0.02343706833186493
1544,hindlegL,0.05630807501704059
1545,hindlegL,0.07556632980639545
1546,hindlegL,0.03956429153208245
1547,hindlegL,0.06768720172397086
1548,hindlegL,0.05958668234614715
1549,hindlegL,0.04137083714084818
1550,hindlegL,0.014748393953820691
1551,hindlegL,0.005091504834922039
1552,hindlegL,0.18675994337452545
1553,hindlegL,0.040172439188182224
1554,hindlegL,0.022565050958563003
1555,hindlegL,0.14944048539717364
1556,hindlegL,0.032132544557937515
1557,hindlegL,2.308357607462831
1558,hindlegL,1.0876384681030737
1559,hindlegL,
1560,hindlegL,0.06051233814370385
1561,hindlegL,
1562,hindlegL,0.03750274120951355
1563,hindlegL,0.01900844468684191
1564,hindlegL,0.018249969411862008
1565,hindlegL,0.038372830897874945
1566,hindlegL,0.033497824919770686
1567,hindlegL,0.02706049762593118
1568,hindlegL,
1569,hindlegL,0.05085703377311489
1570,hindlegR,0.0073458736205530345
1571,hindlegR,0.02860125054769393
1572,hindlegR,0.0029985413567445228
1573,hindlegR,0.03037223987153389
1574,hindlegR,0.053937860470740714
1575,hindlegR,0.07358910920629047
1576,hindlegR,0.025897923194743017
1577,hindlegR,0.9488822935424014
1578,hindlegR,0.01969319166236641
1579,hindlegR,
1580,hindlegR,0.04020372729703138
1581,hindlegR,0.04833499755715125
1582,hindlegR,0.034532078262162966
1583,hindlegR,0.02445200399290555
1584,hindlegR,0.04927065452228853
1585,hindlegR,0.01690041092231867
1586,hindlegR,0.015464120550776228
1587,hindlegR,0.019073244487130415
1588,hindlegR,
1589,hindlegR,2.295607401458786
1590,hindlegR,0.024370922987894863
1591,hindlegR,0.022299259302430804
1592,hindlegR,0.028347847007345064
1593,hindlegR,
1594,hindlegR,0.045463696823556894
1595,hindlegR,
1596,hindlegR,0.005301005649219766
1597,hindlegR,0.006593782201842171
1598,hindlegR,
1599,hindlegR,0.002538259919005397
1600,hindlegR,0.03573537766660025
1601,hindlegR,0.010272911464703207
1602,hindlegR,0.016158978949534487
1603,hindlegR,0.019725669888402922
1604,hindlegR,
1605,hindlegR,0.024882767011940587
1606,hindlegR,0.019883236365932408
1607,hindlegR,0.02351037501226188
1608,hindlegR,0.032719625408426094
1609,hindlegR,0.02476167815178572
1610,hindlegR,0.03026527471536704
1611,hindlegR,0.0036031407912570433
1612,hindlegR,0.0511369872385854
1613,hindlegR,
1614,hindlegR,0.01118558947702893
1615,hindlegR,0.0014604556628952197
1616,hindlegR,
1617,hindlegR,0.01810226914527076
1618,hindlegR,0.03098203298138345
1619,hindlegR,0.9838999037769818
1620,hindlegR,0.029173853702342472
1621,hindlegR,0.020447183915601446
1622,hindlegR,0.06281820150049514
1623,hindlegR,2.3316645714411885
1624,hindlegR,
1625,hindlegR,0.023774269514186482
1626,hindlegR,0.004889067210363382
1627,hindlegR,0.01018751458458235
1628,hindlegR,0.02192961842108854
1629,hindlegR,0.007846435435272464
1630,hindlegR,0.05949212251336672
1631,hindlegR,0.014736793118304985
1632,hindlegR,0.05672794282064501
1633,hindlegR,0.046480332653160414
1634,hindlegR,0.042877800778150434
1635,hindlegR,
1636,hindlegR,0.0033693462480660747
1637,hindlegR,0.019770880455897612
1638,hindlegR,0.055578737519537944
1639,hindlegR,0.024876258963106752
1640,hindlegR,
1641,hindlegR,0.027872404122294078
1642,hindlegR,0.15288664252876152
1643,hindlegR,0.03543475970648583
1644,hindlegR,0.021474467944357773
1645,hindlegR,0.022242706625088902
1646,hindlegR,0.034911644858165884
1647,hindlegR,0.03489234494773581
1648,hindlegR,
1649,hindlegR,0.0836575722674315
1650,hindlegR,0.039836491404036646
1651,hindlegR,0.3176175191943718
1652,hindlegR,0.017060208647761217
1653,hindlegR,0.06817712024723671
1654,hindlegR,0.024612014413462568
1655,hindlegR,0.013682552671660367
1656,hindlegR,
1657,hindlegR,0.06191345853496424
1658,hindlegR,
1659,hindlegR,
1660,hindlegR,0.07805781628031953
1661,hindlegR,
1662,hindlegR,0.031042813826324213
1663,hindlegR,0.03598762150199013
1664,hindlegR,0.050136184240166304
1665,hindlegR,0.062469439713284565
1666,hindlegR,0.03514121894572343
1667,hindlegR,0.08472766206077997
1668,hindlegR,0.012223444117496336
1669,hindlegR,0.023821321220407816
1670,hindlegR,0.06471270877201474
1671,hindlegR,0.0095983287799809
1672,hindlegR,0.1952365014616282
1673,hindlegR,0.056013762351856275
1674,hindlegR,0.06231338018955894
1675,hindlegR,
1676,hindlegR,0.029461216471889432
1677,hindlegR,0.03679925256361313
1678,hindlegR,0.027721477924045522
1679,hindlegR,0.06361645102216179
1680,hindlegR,0.032980710851815004
1681,hindlegR,0.06067991979763712
1682,hindlegR,0.04021293390244267
1683,hindlegR,0.033018696922522545
1684,hindlegR,0.008974306903114264
1685,hindlegR,0.01640273352183261
1686,hindlegR,0.011418817243738695
1687,hindlegR,0.05681967350696639
1688,hindlegR,0.05674664082004338
1689,hindlegR,0.02545690325567981
1690,hindlegR,0.054093355596819284
1691,hindlegR,0.018375289598583096
1692,hindlegR,0.20149999272107794
1693,hindlegR,0.030530921911027447
1694,hindlegR,0.06038257454002889
1695,hindlegR,0.04390636522007055
1696,hindlegR,0.03088119340386238
1697,hindlegR,0.04927065452228853
1698,hindlegR,0.01690041092231867
1699,hindlegR,0.015464120550776228
1700,hindlegR,0.019073244487130415
1701,hindlegR,0.015029793079484002
1702,hindlegR,0.019611804393832165
1703,hindlegR,0.3759767032782727
1704,hindlegR,0.08558861194533934
1705,hindlegR,0.04733582885847904
1706,hindlegR,0.025440757156989183
1707,hindlegR,0.0028856106464793074
1708,hindlegR,0.04621577276970034
1709,hindlegR,1.3137732576005892
1710,hindlegR,0.030505406207733024
1711,hindlegR,0.055752537809158106
1712,hindlegR,
1713,hindlegR,0.04744453648081293
1714,hindlegR,2.2878932915604304
1715,hindlegR,
1716,hindlegR,0.07339905298306329
1717,hindlegR,0.03995645488326668
1718,hindlegR,0.011773604451011914
1719,hindlegR,0.00631933585932484
1720,hindlegR,0.017647055979595573
1721,hindlegR,0.0023435846477986334
1722,hindlegR,0.05396058003553481
1723,hindlegR,0.02227452020968824
1724,hindlegR,0.011873029573711173
1725,hindlegR,
1726,hindlegR,0.039253570949266514
1727,wingL,0.05215185786235236
1728,wingL,0.04186053929196435
1729,wingL,0.04129965415785542
1730,wingL,0.03987701425748568
1731,wingL,0.02852752519641207
1732,wingL,0.017302699322107318
1733,wingL,0.02033820694168206
1734,wingL,0.17528713365449808
1735,wingL,0.025020375307979733
1736,wingL,0.029359890836293853
1737,wingL,0.021739173584161848
1738,wingL,0.17118739876315722
1739,wingL,0.05920203781650602
1740,wingL,0.01730310547076194
1741,wingL,0.03709862904833268
1742,wingL,0.06536078693963929
1743,wingL,0.024499046941571227
1744,wingL,0.030521693000431043
1745,wingL,0.023216347136867207
1746,wingL,0.08882723199324982
1747,wingL,0.020829788911979646
1748,wingL,0.044044310557416005
1749,wingL,0.0549489499309164
1750,wingL,0.03644354268194011
1751,wingL,0.037568474578553536
1752,wingL,0.01699547026684296
1753,wingL,0.03533744848634278
1754,wingL,0.022079920849309168
1755,wingL,0.07990407296103703
1756,wingL,0.023012652725547696
1757,wingL,0.00730324284180357
1758,wingL,0.03544079522868881
1759,wingL,0.04797436446518023
1760,wingL,0.0106363104590648
1761,wingL,0.053758062062739406
1762,wingL,0.06830640835998199
1763,wingL,0.023140988522030996
1764,wingL,0.026655736165818702
1765,wingL,0.09429039325347574
1766,wingL,0.02181382297994169
1767,wingL,0.0335038817239412
1768,wingL,0.03258969627678731
1769,wingL,0.009458415810784205
1770,wingL,0.06843061042965809
1771,wingL,0.024439740678688582
1772,wingL,0.03909995840274216
1773,wingL,0.013107703824577294
1774,wingL,0.0540114306184101
1775,wingL,0.020421111320489765
1776,wingL,0.0325625284401128
1777,wingL,0.0052313223456223155
1778,wingL,0.049179246342542754
1779,wingL,0.0374647288991992
1780,wingL,0.1705466196001444
1781,wingL,0.016071471154905963
1782,wingL,0.01512335652332613
1783,wingL,0.04140963342310323
1784,wingL,0.07567576781313684
1785,wingL,0.01798318886303315
1786,wingL,0.08078169375879722
1787,wingL,0.04074555102122596
1788,wingL,0.08896623560550561
1789,wingL,0.020907779697646112
1790,wingL,0.03258545286793409
1791,wingL,0.03781889652354615
1792,wingL,0.04671865139948492
1793,wingL,0.012368741883690164
1794,wingL,0.027075287666627597
1795,wingL,0.014583702704829107
1796,wingL,0.0728782078352997
1797,wingL,0.02669178982684843
1798,wingL,0.03359708381775082
1799,wingL,0.03131361409289271
1800,wingL,0.006329390446184229
1801,wingL,0.011247215978955854
1802,wingL,0.04337254297246006
1803,wingL,0.03266972963058366
1804,wingL,0.05002453005951604
1805,wingL,0.012799921467932322
1806,wingL,0.021124630675379362
1807,wingL,0.061410704110801975
1808,wingL,0.01122123582323034
1809,wingL,0.04149116126452789
1810,wingL,0.047011271047030456
1811,wingL,0.021333463688896912
1812,wingL,0.06702208087414273
1813,wingL,0.020929247600187106
1814,wingL,0.042701243872401894
1815,wingL,0.005230553571192618
1816,wingL,0.030255297019234323
1817,wingL,0.09500629055169778
1818,wingL,0.038026219336097136
1819,wingL,0.03604314186553615
1820,wingL,0.8238755445574047
1821,wingL,0.040052560090148015
1822,wingL,0.031878064041665974
1823,wingL,0.02401259189130259
1824,wingL,0.012294000426254685
1825,wingL,0.06380313142181324
1826,wingL,0.028618907680800228
1827,wingL,0.04340213303766125
1828,wingL,0.029296051423004517
1829,wingL,0.3387681367165002
1830,wingL,0.03770328142598423
1831,wingL,0.02688288351113764
1832,wingL,0.20930598650731472
1833,wingL,0.025764362304536204
1834,wingL,0.035755338476273525
1835,wingL,0.013888929559880102
1836,wingL,0.06526129400725145
1837,wingL,0.0009790836556597031
1838,wingL,0.013094882533990571
1839,wingL,0.03652604912165859
1840,wingL,0.006080876434041206
1841,wingL,0.024978820907662878
1842,wingL,0.02742548277096698
1843,wingL,0.012680444820125921
1844,wingL,0.011217679060596878
1845,wingL,0.04578406063280263
1846,wingL,0.028362009886157
1847,wingL,0.07590229646562226
1848,wingL,0.02740600797496354
1849,wingL,0.06524970440734332
1850,wingL,0.06508685587896197
1851,wingL,0.04932110878475346
1852,wingL,0.01256207344950725
1853,wingL,0.017068957124253253
1854,wingL,0.03709862904833268
1855,wingL,0.06536078693963929
1856,wingL,0.024499046941571227
1857,wingL,0.030521693000431043
1858,wingL,0.015738788046600255
1859,wingL,0.1003177085920603
1860,wingL,0.04048024934859831
1861,wingL,0.02677802664278446
1862,wingL,0.028109227764675695
1863,wingL,0.005363643864704946
1864,wingL,0.03057701644592304
1865,wingL,0.015625607380017285
1866,wingL,0.045459934117168456
1867,wingL,0.05727607319495171
1868,wingL,0.07526400087236937
1869,wingL,0.07207035544801942
1870,wingL,0.0277287749404819
1871,wingL,0.08143545574941016
1872,wingL,0.01472290390557673
1873,wingL,0.08366185880713145
1874,wingL,0.026972403366597078
1875,wingL,0.10046976363520571
1876,wingL,0.009664513524118354
1877,wingL,0.017404598877813725
1878,wingL,0.00867759496497379
1879,wingL,0.10985293220747011
1880,wingL,0.01173871442149601
1881,wingL,0.0209528537241032
1882,wingL,0.01097792324848457
1883,wingL,0.028869482511128353
1884,wingR,0.04109355635794275
1885,wingR,0.02498919596880035
1886,wingR,0.13464310239445135
1887,wingR,0.06305797612715837
1888,wingR,0.032117082246545345
1889,wingR,0.043431206271706026
1890,wingR,0.03648717005528306
1891,wingR,0.2869394201444866
1892,wingR,0.03821088123205333
1893,wingR,0.02178069560770222
1894,wingR,0.02817125867890817
1895,wingR,0.04175342726538636
1896,wingR,0.05408369253605972
1897,wingR,0.006894879630891608
1898,wingR,0.033666793095361094
1899,wingR,0.052566133189696995
1900,wingR,0.0340506310823613
1901,wingR,0.020850286087397616
1902,wingR,0.06672295427120527
1903,wingR,0.24234486182887058
1904,wingR,0.01938822703498365
1905,wingR,0.015123995039980865
1906,wingR,0.025914810621177314
1907,wingR,0.015079335873442908
1908,wingR,0.022957076859595676
1909,wingR,0.03492004948663596
1910,wingR,0.025355387130471925
1911,wingR,0.028043233259232216
1912,wingR,0.06592396416974024
1913,wingR,0.05516001481341188
1914,wingR,0.0276577197139815
1915,wingR,0.006339364488514028
1916,wingR,0.045943896701817706
1917,wingR,0.07845359550788335
1918,wingR,0.09940624879271422
1919,wingR,0.08438497879422589
1920,wingR,0.03968325914706242
1921,wingR,0.007823626070145206
1922,wingR,0.03649880584968423
1923,wingR,0.038819537268596244
1924,wingR,0.055512922990278324
1925,wingR,0.03805414910049436
1926,wingR,0.021559703221534374
1927,wingR,0.0718473267771888
1928,wingR,0.015135966294691567
1929,wingR,0.035480488336661856
1930,wingR,0.022437515839517443
1931,wingR,0.055507825298892866
1932,wingR,0.06601019070409096
1933,wingR,0.014261274490695027
1934,wingR,0.033865215774029664
1935,wingR,0.0545003677654349
1936,wingR,0.02840117024986013
1937,wingR,0.23533373091204132
1938,wingR,0.009920249229911113
1939,wingR,0.03739017557554835
1940,wingR,0.07573472827584561
1941,wingR,0.01438173989472337
1942,wingR,0.04602149372840957
1943,wingR,0.04224807141317788
1944,wingR,0.026676080643839445
1945,wingR,0.020312839310560157
1946,wingR,0.011971214642314935
1947,wingR,0.06466746539996758
1948,wingR,0.017850138296689733
1949,wingR,0.04060399393706935
1950,wingR,0.03128470533319915
1951,wingR,0.03453551854685864
1952,wingR,0.023030971036840854
1953,wingR,0.03543749048074067
1954,wingR,0.015769940503493108
1955,wingR,0.045282105178790236
1956,wingR,0.06139288941668607
1957,wingR,0.04572999676907467
1958,wingR,0.009669969376254528
1959,wingR,0.053073960483185224
1960,wingR,0.03902474130554789
1961,wingR,0.029373778877768392
1962,wingR,0.027840187581246525
1963,wingR,0.01645474801060651
1964,wingR,0.03804474620688799
1965,wingR,0.03118927270455776
1966,wingR,0.053191754660980875
1967,wingR,0.02120343931550384
1968,wingR,0.025142122093689413
1969,wingR,0.03943881020699963
1970,wingR,0.017528769075912155
1971,wingR,0.030916840503776355
1972,wingR,0.007900220828042146
1973,wingR,0.03146590348971891
1974,wingR,0.01905530386537076
1975,wingR,0.0673260054585226
1976,wingR,0.049178277186374575
1977,wingR,
1978,wingR,0.047958857853942244
1979,wingR,0.04460078846140306
1980,wingR,0.014293539977190442
1981,wingR,0.008921132288119946
1982,wingR,0.004310484750180846
1983,wingR,0.026781722859769933
1984,wingR,0.038292621951492765
1985,wingR,0.020012142015180773
1986,wingR,0.04761042557065439
1987,wingR,0.03891086370010007
1988,wingR,0.014104213684569634
1989,wingR,0.2856576379414009
1990,wingR,0.02939244721089117
1991,wingR,0.030376099845753235
1992,wingR,0.016472615239976302
1993,wingR,0.01236508791146373
1994,wingR,0.001280678857312565
1995,wingR,0.01860368218725141
1996,wingR,0.032249085638511754
1997,wingR,0.0081719474395124
1998,wingR,0.03216818477169727
1999,wingR,0.02928998660375496
2000,wingR,0.04302326810535758
2001,wingR,0.022667362642304352
2002,wingR,0.07317834267067767
2003,wingR,
2004,wingR,0.06869293323933152
2005,wingR,0.024397582752757087
2006,wingR,0.1098124715388495
2007,wingR,0.03413333660018075
2008,wingR,0.037966701713813666
2009,wingR,0.03650912405237816
2010,wingR,0.03497619713727284
2011,wingR,0.033666793095361094
2012,wingR,0.052566133189696995
2013,wingR,0.0340506310823613
2014,wingR,0.020850286087397616
2015,wingR,0.037976666314791956
2016,wingR,0.04843310850772457
2017,wingR,0.0633324270715062
2018,wingR,0.04851829957184475
2019,wingR,0.016773713089637533
2020,wingR,0.022833549168575617
2021,wingR,0.0051308102302467466
2022,wingR,0.05487328040920772
2023,wingR,0.029011088680232135
2024,wingR,0.09671089817929376
2025,wingR,0.13604995595976418
2026,wingR,0.053628316475699496
2027,wingR,0.05741592270062868
2028,wingR,0.08404085200024815
2029,wingR,0.05032137630919916
2030,wingR,0.054314956465301725
2031,wingR,0.009686169727768824
2032,wingR,0.03327256136985213
2033,wingR,0.03816238455791143
2034,wingR,0.07729797054592791
2035,wingR,0.0296797642311947
2036,wingR,0.035357031212161515
2037,wingR,0.039959724020422034
2038,wingR,0.03564758851769347
2039,wingR,0.006684567266600509
2040,wingR,0.022751153658142505
2041,proboscis,
2042,proboscis,
2043,proboscis,
2044,proboscis,
2045,proboscis,
2046,proboscis,
2047,proboscis,
2048,proboscis,
2049,proboscis,
2050,proboscis,
2051,proboscis,
2052,proboscis,
2053,proboscis,
2054,proboscis,
2055,proboscis,
2056,proboscis,
2057,proboscis,
2058,proboscis,
2059,proboscis,
2060,proboscis,
2061,proboscis,
2062,proboscis,
2063,proboscis,
2064,proboscis,
2065,proboscis,
2066,proboscis,
2067,proboscis,
2068,proboscis,
2069,proboscis,
2070,proboscis,
2071,proboscis,0.06562240618249107
2072,proboscis,
2073,proboscis,
2074,proboscis,0.015427361831626525
2075,proboscis,
2076,proboscis,
2077,proboscis,
2078,proboscis,
2079,proboscis,
2080,proboscis,
2081,proboscis,
2082,proboscis,
2083,proboscis,
2084,proboscis,
2085,proboscis,
2086,proboscis,
2087,proboscis,
2088,proboscis,
2089,proboscis,
2090,proboscis,
2091,proboscis,
2092,proboscis,
2093,proboscis,
2094,proboscis,
2095,proboscis,
2096,proboscis,
2097,proboscis,
2098,proboscis,
2099,proboscis,
2100,proboscis,
2101,proboscis,
2102,proboscis,
2103,proboscis,
2104,proboscis,
2105,proboscis,0.03406701541013545
2106,proboscis,
2107,proboscis,
2108,proboscis,
2109,proboscis,
2110,proboscis,
2111,proboscis,
2112,proboscis,
2113,proboscis,0.058758704858205564
2114,proboscis,
2115,proboscis,0.06743988518617476
2116,proboscis,
2117,proboscis,
2118,proboscis,
2119,proboscis,
2120,proboscis,
2121,proboscis,
2122,proboscis,
2123,proboscis,
2124,proboscis,
2125,proboscis,
2126,proboscis,0.028005872366291987
2127,proboscis,
2128,proboscis,
2129,proboscis,
2130,proboscis,
2131,proboscis,
2132,proboscis,
2133,proboscis,
2134,proboscis,
2135,proboscis,
2136,proboscis,
2137,proboscis,
2138,proboscis,
2139,proboscis,0.020132220105734518
2140,proboscis,
2141,proboscis,0.08157777227243779
2142,proboscis,
2143,proboscis,
2144,proboscis,
2145,proboscis,
2146,proboscis,
2147,proboscis,
2148,proboscis,
2149,proboscis,
2150,proboscis,
2151,proboscis,
2152,proboscis,
2153,proboscis,
2154,proboscis,
2155,proboscis,0.021705894016539662
2156,proboscis,
2157,proboscis,
2158,proboscis,
2159,proboscis,
2160,proboscis,
2161,proboscis,
2162,proboscis,
2163,proboscis,
2164,proboscis,
2165,proboscis,
2166,proboscis,
2167,proboscis,
2168,proboscis,
2169,proboscis,
2170,proboscis,
2171,proboscis,
2172,proboscis,
2173,proboscis,
2174,proboscis,
2175,proboscis,
2176,proboscis,
2177,proboscis,
2178,proboscis,
2179,proboscis,
2180,proboscis,
2181,proboscis,
2182,proboscis,
2183,proboscis,
2184,proboscis,
2185,proboscis,
2186,proboscis,
2187,proboscis,
2188,proboscis,
2189,proboscis,
2190,proboscis,
2191,proboscis,
2192,proboscis,0.03806872604323452
2193,proboscis,
2194,proboscis,
2195,proboscis,
2196,proboscis,
2197,proboscis,
